src	mt	ref	tags	mt4word	score	z_score	error_words
Kiirabi ehk erakorraline haiglaeelne meditsiiniabi on osa tervishoiusüsteemist.	The radiation, or emergency pre-hospital medical care, is part of the healthcare system.	"Ambulance , or pre-hospital emergency medical care , is part of the healthcare system .
"	BAD BAD OK OK BAD BAD OK OK OK OK OK OK OK OK OK OK OK	The radiation , or emergency pre-hospital medical care , is part of the healthcare system . <EOS>	31.666666666666668	-1.3433506132218112	The, radiation, emergency, pre-hospital
Hitler ja Saksamaa valitsus olid Itaalia ebaõnnestunud kampaanias pettunud, kuid samuti oli Mussolini.	Hitler and the German Government were disappointed by the failed campaign in Italy, but it was also Mussolini.	"Hitler and the German Government were disappointed about the failed campaign in Italy , but so was Mussolini .
"	OK OK OK OK OK OK OK BAD OK OK OK OK OK OK OK BAD OK BAD OK OK OK	Hitler and the German Government were disappointed by the failed campaign in Italy , but it was also Mussolini . <EOS>	59.0	-0.2033495156968421	by, it, also
Püütakse vaid kääbusvaala, mis ei ole ohustatud liik.	Only dwelling areas are being fished, which is not an endangered species.	"Only the minke whale is hunted , which is not an endangered species .
"	OK BAD BAD BAD BAD BAD OK OK OK OK OK OK OK OK OK	Only dwelling areas are being fished , which is not an endangered species . <EOS>	20.666666666666668	-1.712701532407537	dwelling, areas, are, being, fished
Mornasse sõidab ootamatult Evelini tütar Annabel, kellel ei lähe Londonis kõige paremini.	Mrs Annabel's daughter, who does not go best in London, is suddenly travelling to Moravia.	"Evelin 's daugher , Annabel , who is not doing that well in London , makes a surprise visit to Morna .
"	BAD BAD BAD BAD OK OK BAD OK BAD BAD OK OK OK BAD BAD BAD OK BAD OK OK	Mrs Annabel 's daughter , who does not go best in London , is suddenly travelling to Moravia . <EOS>	33.0	-1.0338770459132458	Mrs, Annabel, 's, daughter, does, go, best, is, suddenly, travelling, Moravia
Ta peab hulga mõistet väga üldiseks ja teemaneutraalseks, nii et see võib pretendeerida loogilisusele, ja seda aksioomi üldtunnustatuks.	It considers the definition of a number to be very general and diamond-neutral, so it may claim to be logical, and that is universally recognised as axiom.	"He considers the definition of a set to be very general and thematically neutral , so it may claim to be logical , and that axiom to be universally recognised .
"	BAD OK OK OK OK OK BAD OK OK OK OK OK BAD OK OK OK OK OK OK OK OK OK OK OK BAD BAD BAD BAD BAD OK OK	It considers the definition of a number to be very general and diamond-neutral , so it may claim to be logical , and that is universally recognised as axiom . <EOS>	63.333333333333336	-0.0517012448160284	It, number, diamond-neutral, is, universally, recognised, as, axiom
Enne naftavarude avastamist oli puit Gaboni peamine sissetulekuallikas.	Before finding out the oil stocks, Gabon was the main source of income.	"Before discovery of the oil reserves , timber was Gabon 's main source of revenue .
"	OK BAD BAD OK OK BAD OK BAD OK BAD OK OK OK BAD OK OK	Before finding out the oil stocks , Gabon was the main source of income . <EOS>	34.666666666666664	-1.218549493093679	finding, out, stocks, Gabon, the, income
Prantsusmaa, Hispaania ja Baieri jätkasid aktiivselt võitlust Maria Theresia vastu.	France, Spain and Bavaria continued to fight actively against Maria Theresia.	"France , Spain and Bavaria continued to fight actively against Maria Theresia .
"	OK OK OK OK OK OK OK OK OK OK OK OK OK OK	France , Spain and Bavaria continued to fight actively against Maria Theresia . <EOS>	99.66666666666669	1.124361475539762	
Esimesena torkab silma abstraktse terminoloogia täielik puudumine.	The first is the complete absence of abstract terminology.	"The first noticeable aspect is the complete absence of abstract terminology .
"	OK OK BAD OK OK OK OK OK OK OK OK	The first is the complete absence of abstract terminology . <EOS>	74.66666666666667	0.3487884486334413	is
Nõuded niisuguste uskumuste kindlusele või tõenäosusele on palju leebemad kui ebakonventsionaalset teguviisi soosivate uskumuste puhul.	The requirements for the security or probability of such religions are much lower than those in favour of religions that are unconventional.	"The requirements for the certainty or probability of such beliefs are much lower than those for beliefs in favour of an unconventional course of action .
"	OK OK OK OK BAD OK OK OK OK BAD OK OK OK OK OK BAD OK OK BAD BAD BAD BAD OK OK	The requirements for the security or probability of such religions are much lower than those in favour of religions that are unconventional . <EOS>	84.33333333333333	0.9539801909927036	security, religions, in, religions, that, are, unconventional
Saksamaa liidukantsler Angela Merkel teatas, et ei osale 9. mail Moskvas toimuval Teise maailmasõja lõpu 70. aastapäeva tähistamisel.	German Chancellor Angela Merkel announced that she would not attend the 70th anniversary of the end of the Second World War in Moscow on 9 May.	"German Chancellor Angela Merkel announced that she would not attend the 70th anniversary of the end of the Second World War in Moscow on 9 May .
"	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	German Chancellor Angela Merkel announced that she would not attend the 70th anniversary of the end of the Second World War in Moscow on 9 May . <EOS>	99.66666666666669	1.0979820296428269	
Ning selle piiranguga, et nomoteetiline meetod kätkeb endas peale ranges mõttes seaduste otsimise ka empiiriliste üldmõistete otsimist, on öeldu õige.	And with the limitation that the nomodytic method involves not only the strict search for laws but also the search for empirical general concepts, what has been said is correct.	"And what has been said is correct , with the reservation that the nomothetic method involves , in addition to the seeking of laws in the strict sense , also the search for empirical general concepts .
"	OK BAD OK BAD OK OK BAD OK OK BAD BAD OK BAD BAD BAD BAD BAD OK OK OK OK OK OK OK BAD BAD BAD BAD BAD BAD BAD OK OK	And with the limitation that the nomodytic method involves not only the strict search for laws but also the search for empirical general concepts , what has been said is correct . <EOS>	47.16666666666666	-0.3407563286005965	with, limitation, nomodytic, not, only, strict, search, for, laws, but, ,, what, has, been, said, is, correct
Jaapani pealinnast Tōkyōst nelikümmend kilomeetrit lõuna pool asuva Ameerika Ühendriikide sõjaväebaasi juures toimus hilisõhtul pommiplahvatus.	Forty kilometres from the Japanese capital, Tôkyône, at the south-south-south US military base, there was a bombardment later this evening.	"A late night bombing took place at the US military base forty kilometres to the south from the Japanese capital , Tōkyō , .
"	BAD BAD BAD BAD BAD BAD BAD BAD BAD OK OK BAD OK OK OK BAD BAD BAD BAD BAD BAD BAD BAD OK OK	Forty kilometres from the Japanese capital , Tôkyône , at the south-south-south US military base , there was a bombardment later this evening . <EOS>	90.66666666666669	0.794832875888298	Forty, kilometres, from, the, Japanese, capital, ,, Tôkyône, ,, south-south-south, ,, there, was, a, bombardment, later, this, evening
Trinidadi ja Tobago rahvusköök põhineb kreooli, india ja hiina köögi traditsioonidel.	The national kitchen of Trinidad and Tobago is based on the traditions of creo, indium and Chinese kitchen.	"The national cuisine of Trinidad and Tobago is based on the traditions of Creole , Indian and Chinese cuisines .
"	OK OK BAD OK OK OK OK OK OK OK OK OK OK BAD OK BAD OK OK BAD OK OK	The national kitchen of Trinidad and Tobago is based on the traditions of creo , indium and Chinese kitchen . <EOS>	60.333333333333336	-0.0691634927816888	kitchen, creo, indium, kitchen
"Teised jälle leiavad, et rõõmu ""lähedus"" kuulub praktilise mõtlemise mõõtmete hulka."	Others think that the 'proximity' joy is one of the dimensions of practical thinking.	"Others think that the ' proximity ' of joy is one of the dimensions of practical thinking .
"	OK OK OK OK OK OK OK BAD OK OK OK OK OK OK OK OK OK OK	Others think that the ' proximity ' joy is one of the dimensions of practical thinking . <EOS>	92.0	0.8533965678800458	joy
"Samal kuul organiseeris Jackson Saksamaal ja Koreas mitu heategevuskontserti ""Michael Jackson & Friends""."	In the same month, Jackson, Germany and Korea organised a number of charitable conglomerates called Michael Jackson & Friends.	"In the same month , Jackson , organised a number of charitable concerts called Michael Jackson & Friends in Germany and Korea .
"	OK OK OK OK OK OK OK BAD BAD BAD OK OK OK OK OK BAD OK OK OK OK OK BAD OK	In the same month , Jackson , Germany and Korea organised a number of charitable conglomerates called Michael Jackson & Friends . <EOS>	26.0	-1.554989798303995	Germany, and, Korea, conglomerates, .
Haritavat maad on Portugalis vaid 11,88% kogu pindalast.	Only 11.88% of the land area is farmed in Portugal.	"Only 11.88 % of total land area is farmed in Portugal .
"	OK OK OK OK BAD OK OK OK OK OK OK OK OK	Only 11.88 % of the land area is farmed in Portugal . <EOS>	89.33333333333333	0.92692905173445	the
Kuigi beefeaterid olid kunagi kuninglikud ihukaitsjad, siis 16. ja 17. sajandi alguseks oli nende peamiseks ülesandeks saanud vangide järelevalve.	Although beefeaters were once King primates, at the beginning of the 16th and 17th centuries, their main task was the supervision of prisoners.	"Although beefeaters were once royal bodyguards , by the beginning of the 16th and 17th centuries , their main task was the guarding of prisoners .
"	OK OK OK OK BAD BAD OK BAD OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD OK OK OK OK	Although beefeaters were once King primates , at the beginning of the 16th and 17th centuries , their main task was the supervision of prisoners . <EOS>	58.333333333333336	-0.2368605059254371	King, primates, at, supervision
Gaboni rahvapillid on muu hulgas fangide keelpill mvet, obala, ngombi, balafon ja traditsioonilised trummid.	Gabon's public images are, among other things, the pill of fanatics, obscene, ngomb, balaphon and traditional trumps.	"Gabon 's traditional instruments are , among others , the stringed mvet of the Fang , obala , ngombi , balafon and traditional drums .
"	OK OK BAD BAD OK OK OK BAD BAD OK OK BAD OK BAD OK BAD OK BAD OK BAD OK OK BAD OK OK	Gabon 's public images are , among other things , the pill of fanatics , obscene , ngomb , balaphon and traditional trumps . <EOS>	35.666666666666664	-1.484372042397356	public, images, other, things, pill, fanatics, obscene, ngomb, balaphon, trumps
"Headest müügitulemustest hoolimata tundis Jackson, et albumit ""Off The Wall"" oleks võinud saata palju suurem edu."	Despite the good selling results, Jackson felt that the original Off The Wall could have been a much greater success.	"Despite good sales results , Jackson felt that the original ' Off The Wall ' album could have been a much greater success .
"	OK BAD OK BAD OK OK OK OK OK OK OK BAD OK OK BAD OK OK OK OK OK OK OK OK	Despite the good selling results , Jackson felt that the original Off The Wall could have been a much greater success . <EOS>	80.33333333333333	0.4329310864433272	the, selling, Off, could
1449. aastal määras paavst talle tiitlikirikuks San Pietro in Vincoli Roomas.	In 14489, San Pietro in Shalit was awarded the title by the Pope in Rome.	"In 1449 , the Pope named the San Pietro in Vincoli in Rome as his titular church .
"	OK BAD OK BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD OK OK	In 14489 , San Pietro in Shalit was awarded the title by the Pope in Rome . <EOS>	67.0	0.0856289810350097	14489, San, Pietro, in, Shalit, was, awarded, the, title, by, the, Pope, in, Rome
"Samuti otsustas Herakleios loobuda tiitlitest ""imperaator"" ja ""augustus"" ning võttis kasutusele sõna ""basileus""."	"It also decided to withdraw the title of ""implate"" and ""August"" in Herakler's Hercubread and introduced the word ""basileus."""	"Heraclius also decided to abandon the titles of "" Emperor "" and "" Augustus "" , and introduced the word "" Basileus "" .
"	BAD OK OK OK BAD OK BAD OK OK BAD OK OK OK BAD OK BAD BAD BAD BAD OK OK OK OK OK BAD BAD BAD OK	"It also decided to withdraw the title of "" implate "" and "" August "" in Herakler 's Hercubread and introduced the word "" basileus . "" <EOS>"	49.66666666666666	-0.7663764913519714	"It, withdraw, title, implate, August, in, Herakler, 's, Hercubread, basileus, ., """
Kroonika mainib kolme muu linnuse mahapõletamist, kuid arvu kolm kasutamine võib olla ka üks krooniku stiilivõtteid.	Kroonics mentions three other urban oxygen, but three may also be a chronic style use.	"The chronicle mentions burning of three other strongholds , but using the number three may have also been a stylistic technique of the chronicler .
"	BAD OK BAD OK BAD BAD OK OK BAD OK BAD BAD OK BAD BAD BAD OK OK	Kroonics mentions three other urban oxygen , but three may also be a chronic style use . <EOS>	15.666666666666666	-1.962632928461728	Kroonics, three, urban, oxygen, three, also, be, chronic, style, use
Aluste pidev kritiseerimine ei ole omane mitte teadusele, vaid filosoofiale.	Constant criticism of the holes is typical not of science but of philosophy.	"Constant criticism of the foundations is typical not of science but of philosophy .
"	OK OK OK OK BAD OK OK OK OK OK OK OK OK OK OK	Constant criticism of the holes is typical not of science but of philosophy . <EOS>	66.0	0.2015571669047854	holes
Maavärina epitsenter asus 93 kilomeetri kaugusel Tõva pealinnast Kõzõlist.	The epicentre of the earthquake was 93 kilometres from the real capital, the curzyist.	"The epicentre of the earthquake was 93 kilometres from Kyzyl , the capital of Tyva .
"	OK OK OK OK OK OK OK OK OK BAD BAD BAD BAD BAD BAD OK OK	The epicentre of the earthquake was 93 kilometres from the real capital , the curzyist . <EOS>	84.66666666666667	0.5323064034203288	the, real, capital, ,, the, curzyist
Indias nimetati Uttarakhandi osariigi peaministri kandidaadiks Trivendra Singh Rawat, kes järgmisel päeval ka ametisse astus.	In India, Trivendra Singh Rawat was nominated Prime Minister of Ucycles rockets and took office the next day.	"In India , Trivendra Singh Rawat was nominated as candidate for the Prime Minister of the Uttarakhand state and took office the next day .
"	OK OK OK OK OK OK OK OK BAD OK OK BAD BAD OK OK OK OK OK OK OK OK	In India , Trivendra Singh Rawat was nominated Prime Minister of Ucycles rockets and took office the next day . <EOS>	76.66666666666667	0.3049045233587745	Prime, Ucycles, rockets
Et vastata, tuleb selgeks teha, mida saab õigustatult öelda, kui me väidame, et kõik inimesed on võrdsed.	In order to answer, it must be made clear what can rightly be said when we say that all people are equal.	"In order to answer , it must be made clear what can justifiably be said when we claim all people to be equal .
"	OK OK OK OK OK OK OK OK OK OK OK OK BAD OK OK OK OK BAD BAD OK OK BAD OK OK OK	In order to answer , it must be made clear what can rightly be said when we say that all people are equal . <EOS>	91.33333333333331	1.1396750133254507	rightly, say, that, are
Kapten Söfring Hanson, kes oli laevahuku üle elanud, heideti kohe vangikongi kohut ootama.	Captain Sefring Hanson, who had survived the shipwreck, was immediately thrown to wait for the trial of the prison.	"Captain Söfring Hanson , who had survived the shipwreck , was immediately thrown into a prison cell to wait for trial .
"	OK BAD OK OK OK OK OK OK OK OK OK OK OK BAD BAD BAD BAD BAD BAD BAD BAD OK OK	Captain Sefring Hanson , who had survived the shipwreck , was immediately thrown to wait for the trial of the prison . <EOS>	83.0	0.47752559931977	Sefring, to, wait, for, the, trial, of, the, prison
Me usume, et see tuleb inimloomuse heatahtlikkusest.	We believe that this is due to the goodwill of human nature.	"We believe that this is due to the goodwill of human nature .
"	OK OK OK OK OK OK OK OK OK OK OK OK OK OK	We believe that this is due to the goodwill of human nature . <EOS>	90.0	0.9773980247383632	
Singeri arvates just seda tulebki teha, kuigi see on levinud uskumustega vastuolus,	This is what it is all about, even though it is a conflict with belief, in the general public's opinion.	"Singer believes that this is what needs to be done , even though it is a conflict with widespread beliefs .
"	BAD OK OK BAD BAD BAD BAD OK OK OK OK OK OK OK OK BAD BAD BAD BAD BAD BAD BAD BAD OK OK	This is what it is all about , even though it is a conflict with belief , in the general public 's opinion . <EOS>	83.0	0.5795831901924368	This, it, is, all, about, belief, ,, in, the, general, public, 's, opinion
Kui mõni neist tingimustest pole täidetud, siis on tegu mõistussuhtega.	If any of these conditions are not met, it is a rational relationship.	"If any of these conditions is not met , it is a rational relationship .
"	OK OK OK OK OK BAD OK OK OK OK OK OK OK OK OK OK	If any of these conditions are not met , it is a rational relationship . <EOS>	90.33333333333331	0.7473025047098725	are
Augusti alguses võtsid Holmes à Courti esindajad Jacksoniga ühendust ja läbirääkimised jätkusid.	In early August, Holmes à Court representatives contacted Jackson and continued the negotiations.	"In August , Holmes à Court 's representatives contacted Jackson and continued the negotiations .
"	OK BAD OK OK OK OK OK BAD OK OK OK OK OK OK OK OK	In early August , Holmes à Court representatives contacted Jackson and continued the negotiations . <EOS>	93.0	0.9621319555259468	early, representatives
Demonstratsioonil osalesid ka Saksamaa liidupresident Joachim Gauck ja liidukantsler Angela Merkel.	Joachim Gauck, President of the German Federation, and Chancellor Angela Merkel also took part in the demonstration.	"German President Joachim Gauck and Chancellor Angela Merkel also took part in the demonstration .
"	BAD BAD BAD OK BAD BAD BAD BAD BAD OK OK OK OK OK OK OK OK OK OK OK OK	Joachim Gauck , President of the German Federation , and Chancellor Angela Merkel also took part in the demonstration . <EOS>	96.0	0.9572735481520328	Joachim, Gauck, ,, of, the, German, Federation, ,
Linnus oli varustatud rikkalikult erineva ornamentikaga sambakapiteelidega, pilastritega ja üldse kaunistatud suurejoonelise kiviplastikaga.	The city was fitted with a wealth of different ornamentims with the same kerosens, with pilot tricks and, in general, with pompous stone plastics.	"The stronghold was provided with many variously ornamented pillar heads , pilasters and , in general , decorated with pompous stone plastic art .
"	OK BAD OK BAD OK BAD BAD BAD BAD BAD BAD BAD BAD BAD OK BAD BAD BAD OK OK OK OK OK BAD OK OK BAD OK OK	The city was fitted with a wealth of different ornamentims with the same kerosens , with pilot tricks and , in general , with pompous stone plastics . <EOS>	26.666666666666668	-1.5169896301972274	city, fitted, a, wealth, of, different, ornamentims, with, the, same, kerosens, with, pilot, tricks, with, plastics
Meie meel näeb lakkamatult, peaaegu alati vaeva, et luua liikuv, osalt moonutav kate, mis varjab meie eest osa maailmast.	We are unceasingly, almost always struggling to create a mobile, partly distorting, which conceals a part of the world from us.	"Our minds are unceasingly , almost always struggling to create a mobile , partly distorting cover which conceals a part of the world from us .
"	BAD OK OK OK OK OK OK OK OK OK OK OK OK OK BAD OK OK OK OK OK OK OK OK OK OK OK	We are unceasingly , almost always struggling to create a mobile , partly distorting , which conceals a part of the world from us . <EOS>	28.666666666666668	-1.394745919983449	We, ,
Jätkuvalt otsitakse parimaid viise laeva säilitamiseks tulevastele põlvedele ja analüüsitakse olemasolevaid materjale võimalikult täpselt.	The best ways to preserve the ship for future generations continue to be sought and the available materials are analysed as accurately as possible.	"The best ways to preserve the ship for future generations continue to be sought and the available materials are analysed as accurately as possible .
"	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	The best ways to preserve the ship for future generations continue to be sought and the available materials are analysed as accurately as possible . <EOS>	92.66666666666669	0.8844171500412941	
Ja on keerulisemaid võimalusi, mille järgi mõnedel kultuurilistel asjaoludel võivad olla testid, teistel mitte.	And there are more difficult opportunities, according to which, in some cultural circumstances, there may be tests, others may not.	"And there are more complex options , according to which some cultural circumstances can have tests and others not .
"	OK OK OK OK BAD BAD OK OK OK OK BAD BAD OK OK OK BAD BAD BAD BAD OK BAD OK BAD OK OK OK	And there are more difficult opportunities , according to which , in some cultural circumstances , there may be tests , others may not . <EOS>	56.0	-0.0666888938707443	difficult, opportunities, ,, in, ,, there, may, be, ,, may
Tugeva monarhi puudumine ja kasvav rivaalitsemine aadli seas põhjustas Bulgaaria kiire hääbumise.	The absence of a strong monarch and the increasing rivalry among the reach caused Bulgaria's rapid death.	"The absence of a strong monarch and the increasing rivalry among the nobility caused Bulgaria 's rapid decline .
"	OK OK OK OK OK OK OK OK OK OK OK OK BAD OK OK OK OK BAD OK OK	The absence of a strong monarch and the increasing rivalry among the reach caused Bulgaria 's rapid death . <EOS>	43.0	-0.9213366404055932	reach, death
Ameerika Ühendriikides Los Angeleses toimus Kuldgloobuse auhinnatseremoonia, mida juhtis Briti koomik Ricky Gervais.	In the United States of America, Los Eliles, the Palme d'Or Award Ceremony was held, led by the British House, Ricky Gervais.	"In Los Angeles , the United States of America , the Palme d 'Or Award Ceremony was held , moderated by the British comedian , Ricky Gervais .
"	OK BAD OK OK OK OK BAD BAD BAD OK OK OK OK OK OK OK OK OK OK BAD OK OK OK BAD OK OK OK OK OK	In the United States of America , Los Eliles , the Palme d 'Or Award Ceremony was held , led by the British House , Ricky Gervais . <EOS>	29.0	-1.3525454756169288	the, ,, Los, Eliles, led, House
Ameerika Ühendriikides peatas Arkansase ülemkohus osariigi peaprokuröri taotlusel samasooliste abielude sõlmimise.	In the United States, at the request of the Chief Prosecutor of the State of Arkansas, the Supreme Court suspended same-sex marriages.	"In the United States , the Supreme Court of Arkansas suspended same-sex marriages at the request of the state attorney general .
"	OK OK OK OK OK BAD BAD BAD OK BAD BAD BAD BAD OK BAD OK BAD BAD OK BAD BAD BAD BAD BAD OK OK	In the United States , at the request of the Chief Prosecutor of the State of Arkansas , the Supreme Court suspended same-sex marriages . <EOS>	89.0	0.707713293863739	at, the, request, the, Chief, Prosecutor, of, State, Arkansas, ,, Supreme, Court, suspended, same-sex, marriages
1530. aastal sai Antonio Sedeño õiguse Trinidadi ja Tobago koloniseerimiseks.	In 1530, Antonio Sedeño got the right to colonise Trinidad and Tobago.	"In 1530 , Antonio Sedeño got the right to colonise Trinidad and Tobago .
"	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	In 1530 , Antonio Sedeño got the right to colonise Trinidad and Tobago . <EOS>	93.66666666666669	1.0590271912184923	
Egiptuses vabastati vanglast ekspresidendi Ḩusnī Mubāraki kaks poega, kes olid vahi all korruptsioonisüüdistuste tõttu.	In Egypt, two boys were released from prison by ex-President Hausnki Mubaki, who were under arrest because of corruption charges.	"In Egypt , two sons of the former President Ḩusnī Mubārak were released from prison , having been arrested on corruption charges .
"	OK OK OK OK BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD OK OK OK OK	In Egypt , two boys were released from prison by ex-President Hausnki Mubaki , who were under arrest because of corruption charges . <EOS>	43.66666666666666	-0.6942516292411782	boys, were, released, from, prison, by, ex-President, Hausnki, Mubaki, ,, who, were, under, arrest, because, of
Seetõttu ületas Preisi kindral välimarssal Kurt Christoph von Schwerin detsembris 1741 piiri ja vallutas Olomouci.	Therefore, in December, Preis General Stralimarssal Kurt von Schwerin exceeded 1741 borders and invaded Olomouc.	"Therefore , in December 1741 , the Preussian General , Field Marshal Kurt Christoph von Schwerin crossed the border and invaded Olomouc .
"	OK OK OK OK BAD BAD OK BAD OK BAD OK BAD BAD BAD OK OK OK OK OK	Therefore , in December , Preis General Stralimarssal Kurt von Schwerin exceeded 1741 borders and invaded Olomouc . <EOS>	80.0	0.4960145906423096	,, Preis, Stralimarssal, von, exceeded, 1741, borders
Väljend suurus ei ole kvantiteedi jaoks sobiv, kuivõrd ta tähistab eelkõige määratletud kvantiteeti.	The size of the word is not appropriate for quantity, as it represents, above all, defined quantity.	"The expression ' size ' is not appropriate for quantity , as it represents , above all , defined quantity .
"	OK BAD BAD BAD BAD OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	The size of the word is not appropriate for quantity , as it represents , above all , defined quantity . <EOS>	49.66666666666666	-0.2348876343479299	size, of, the, word
Edukas uus teooria peab kuskil võimaldama ennustusi, mis erinevad eelkäija omadest.	A successful new theory must allow predictions to be made somewhere different from those of the predecessor.	"A successful new theory must allow predictions to be made which are different from those of the predecessor .
"	OK OK OK OK OK OK OK OK OK OK BAD OK OK OK OK OK OK OK OK	A successful new theory must allow predictions to be made somewhere different from those of the predecessor . <EOS>	97.66666666666669	0.9924011388359848	somewhere
Sotsiaaldemokraadid kogusid 25,7% ja Vasakpartei 17,8% häältest.	The Social Democrats accounted for 25.7% and the Left's 17.8% vote.	"The Social Democrats received 25.7 % and the Left Party 17.8 % of the votes .
"	OK OK OK BAD BAD OK OK OK OK OK BAD OK OK BAD OK OK	The Social Democrats accounted for 25.7 % and the Left 's 17.8 % vote . <EOS>	61.66666666666666	-0.0949652167667888	accounted, for, 's, vote
Lane'ist saab ametisse pühitsemisel esimene naispiiskop Inglismaa Kiriku ajaloos.	Lane will be the first female bishops in the history of the British Church to take office.	"Upon inauguration , Lane will be the first female bishop in the history of the Church of England .
"	BAD OK OK OK OK OK BAD OK OK OK OK OK BAD OK BAD BAD BAD OK OK	Lane will be the first female bishops in the history of the British Church to take office . <EOS>	83.33333333333333	0.6972935958801054	Lane, bishops, British, to, take, office
Soome jaekaubandusettevõte Kesko müüs postimüügiettevõtte Anttila 1 miljoni euro eest Saksamaa investeerimisfirmale 4K Invest.	The Finnish retail company Central sold Antwerp, a postal sales company, for €1 million, to an investment firm 4K Invest in Germany.	"The Finnish retail company Kesko sold Anttila , a postal sales company , for € 1 million , to the German investment firm 4K Invest .
"	OK OK OK OK BAD OK BAD OK OK OK OK OK OK OK OK OK OK OK OK BAD OK OK OK OK BAD BAD OK OK	The Finnish retail company Central sold Antwerp , a postal sales company , for € 1 million , to an investment firm 4K Invest in Germany . <EOS>	35.0	-1.34448604033164	Central, Antwerp, an, in, Germany
Üldjuhul tahetakse saavutada läbi seltsingu tegevuse mingisugune ühine eesmärk, kuid selleks ei soovita luua juriidilist isikut.	In general, the aim is to achieve some common purpose of the conduct of the company, but not to create a legal entity.	"In general , the aim is to achieve some common purpose of the conduct of the association , but not to create a legal entity .
"	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD OK OK OK OK OK OK OK OK OK OK	In general , the aim is to achieve some common purpose of the conduct of the company , but not to create a legal entity . <EOS>	81.66666666666667	0.8820437649909793	company
Roomlaste võim lõi kõikuma kui aastal 150 eKr puhkes Portugalis mäss.	The power of the ruminants created fluctuation when 150 eKr broke up in Portugal.	"The power of the Romans started to waver when a rebellion occurred in Portugal in 150 BC .
"	OK OK OK OK BAD BAD BAD OK BAD BAD BAD BAD OK BAD OK OK	The power of the ruminants created fluctuation when 150 eKr broke up in Portugal . <EOS>	14.666666666666666	-2.068926811609599	ruminants, created, fluctuation, 150, eKr, broke, up, Portugal
Ta on seadnud eesmärgiks tuua üleslennutuse hind nii madalaks, et saab võimalikuks tuhandete inimeste Marsile saatmine ja seal koloonia rajamine.	It has set itself the objective of bringing the cost of flights so low that it will be possible to send thousands of people to Marsi and to build colony there.	"It has set itself the objective of bringing the cost of flights so low that it will be possible to send thousands of people to Mars and to build colony there .
"	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD OK OK OK OK OK OK OK	It has set itself the objective of bringing the cost of flights so low that it will be possible to send thousands of people to Marsi and to build colony there . <EOS>	75.66666666666667	0.3921102888192957	Marsi
Järgmisel päeval peeti selle risti juures II Ülemaailmne Eesti Vabadusvõitlejate kokkutulek, kus osales inimesi 17 riigist.	The next day, a global meeting of Estonian freedom fighters was held at that crossroads II, attended by people from 17 countries.	"The next day , a global meeting of Estonian freedom fighters was held at that cross , attended by people from 17 countries .
"	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD BAD OK OK OK OK OK OK OK OK OK	The next day , a global meeting of Estonian freedom fighters was held at that crossroads II , attended by people from 17 countries . <EOS>	82.0	0.4633802210820679	crossroads, II
Need kuuluvad erinevatesse olemise tüüpidesse sõltumatult sellest, kuidas me neist aru saame.	They belong to different types of existence independently of how we understand them.	"They belong to different types of existence independently of how we understand them .
"	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	They belong to different types of existence independently of how we understand them . <EOS>	94.0	0.7740988704796612	
1960. aastate keskpaigaks sai Lakatos teadlikuks Thomas Kuhni alternatiivsest vaatest teadusele.	By the mid-1960s, Mr Lakato became aware of Mr Kuhn's alternative view of science.	"By the mid-1960s , Lakatos became aware of Thomas Kuhn 's alternative view of science .
"	OK OK OK OK BAD BAD OK OK OK BAD OK OK OK OK OK OK OK OK	By the mid-1960s , Mr Lakato became aware of Mr Kuhn 's alternative view of science . <EOS>	78.0	0.5648012201336946	Mr, Lakato, Mr
Alexios IV ja Isaak II ei suutnud tasuda ristirüütlitele lubatud tasu täies mahus ning nad kukutas peagi võimult Alexios V.	Alexios IV and Isaak II were unable to pay the full fee allowed for crystallations and they soon overturned Alexios V.	"Alexios IV and Isaak II were unable to pay the full fee promised to the Crusaders and they were soon overthron by Alexios V .
"	OK OK OK OK OK OK OK OK OK OK OK OK BAD BAD BAD OK OK BAD BAD OK OK OK OK	Alexios IV and Isaak II were unable to pay the full fee allowed for crystallations and they soon overturned Alexios V . <EOS>	47.66666666666666	-0.7474907110677873	allowed, for, crystallations, soon, overturned
Mandri matemaatikud tegid selle abil palju avastusi, saamata aru, mida nad teevad.	The mathematics of the continent made many discoveries with this without realising what they are doing.	"The mathematics of the continent made many discoveries with this without realising what they were doing .
"	OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD OK OK OK	The mathematics of the continent made many discoveries with this without realising what they are doing . <EOS>	91.66666666666669	0.8388531449296778	are
