src	mt	ref	tags	mt4word	score	z_score	error_words
North American river otters can produce a snarling growl or hissing bark when bothered, and a shrill whistle when in pain.	Nordamerikanische Flussotter können ein knurrendes Knurren oder Zischen der Rinde erzeugen, wenn sie gestört werden, und eine schrille Pfeife, wenn sie Schmerzen haben.	"Nordamerikanische Flussotter können ein knurrendes Knurren oder zischendes Bellen abgeben , wenn sie gestört werden , und schrill pfeifen , wenn sie Schmerzen haben .
"	OK OK OK OK OK OK OK BAD BAD BAD BAD OK OK OK OK OK OK OK BAD BAD BAD OK OK OK OK OK OK OK	Nordamerikanische Flussotter können ein knurrendes Knurren oder Zischen der Rinde erzeugen , wenn sie gestört werden , und eine schrille Pfeife , wenn sie Schmerzen haben . <EOS>	69.0	-1.217891649301516	Zischen, der, Rinde, erzeugen, eine, schrille, Pfeife
Halladay pitched 2 hitless innings, and Drabek pitched 2 innings giving up 2 runs on 3 hits.	Halladay schlug 2 reibungslose Innings auf, und Drabek schlug 2 Innings auf, die 2 Läufe auf 3 Hits aufgeben.	"Halladay schlug 2 reibungslose Innings , und Drabek schlug 2 Innings , die 2 Läufe auf 3 Hits ergaben .
"	OK OK OK OK OK BAD OK OK OK OK OK OK BAD OK OK OK OK OK OK OK BAD OK OK	Halladay schlug 2 reibungslose Innings auf , und Drabek schlug 2 Innings auf , die 2 Läufe auf 3 Hits aufgeben . <EOS>	68.66666666666667	-0.7144873886353892	auf, auf, aufgeben
Lucius Julius L. f. L. n. Caesar, consul in 64 BC.	Lucius Julius L. f. L. n. Caesar, Konsul 64 v. Chr.	"Lucius Julius L. f. L. n. Caesar , Konsul 64 v. Chr .
"	OK OK OK OK OK OK OK OK OK OK OK OK OK OK	Lucius Julius L. f. L. n. Caesar , Konsul 64 v. Chr . <EOS>	93.0	0.4270717264930675	
It originally aired on AMC in the United States on October 31, 2010.	Ursprünglich ausgestrahlt auf AMC in den Vereinigten Staaten am 31. Oktober 2010.	"Ursprünglich wurde die Produktion in den Vereinigten Staaten am 31. Oktober 2010 auf AMC ausgestrahlt .
"	OK BAD BAD BAD OK OK OK OK OK OK OK OK BAD OK	Ursprünglich ausgestrahlt auf AMC in den Vereinigten Staaten am 31. Oktober 2010 . <EOS>	94.0	0.368635115191741	ausgestrahlt, auf, AMC, .
Rhodes and other British figures often contended that there were more uitlanders in the Transvaal than Boers.	Rhodos und andere britische Persönlichkeiten behaupteten oft, dass es im Transvaal mehr Uitlander gebe als Buren.	"Rhodos und andere britische Persönlichkeiten behaupteten oft , dass es im Transvaal mehr Uitlander gebe als Buren .
"	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	Rhodos und andere britische Persönlichkeiten behaupteten oft , dass es im Transvaal mehr Uitlander gebe als Buren . <EOS>	81.66666666666667	0.2321399736000914	
Thus the accession donatives would have averaged about 1 solidus p.a.	Damit hätten die Beitrittsstifter durchschnittlich etwa 1 Solidus p.a. erreicht.	"Damit hätten die Beitrittsspenden durchschnittlich etwa 1 Solidus p. a. erreicht .
"	OK OK OK BAD OK OK OK OK BAD OK OK OK	Damit hätten die Beitrittsstifter durchschnittlich etwa 1 Solidus p.a. erreicht . <EOS>	92.0	0.3605746854653848	Beitrittsstifter, p.a.
Notable dishes in the state include Sarawak laksa, kolo mee, and ayam pansuh.	Zu den bemerkenswerten Gerichten im Staat gehören Sarawak laksa, kolo mee und ayam pansuh.	"Zu den bemerkenswerten Gerichten im Staat gehören Sarawak laksa , kolo mee und ayam pansuh .
"	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	Zu den bemerkenswerten Gerichten im Staat gehören Sarawak laksa , kolo mee und ayam pansuh . <EOS>	92.83333333333331	0.3699476268700587	
Charles Bettelheim, 92, French Marxist economist and historian.	Charles Bettelheim, 92, französischer marxistischer Ökonom und Historiker.	"Charles Bettelheim , 92 , französischer marxistischer Ökonom und Historiker .
"	OK OK OK OK OK OK OK OK OK OK OK OK	Charles Bettelheim , 92 , französischer marxistischer Ökonom und Historiker . <EOS>	94.66666666666669	0.6251181627288683	
As the British mopped up Top Malo House, Lieutenant Fraser Haddow's M&AWC patrol came down from Malo Hill, brandishing a large Union Flag.	Als die Briten das Top Malo House auftauchten, kam Leutnant Fraser Haddow 's M & AWC Patrouille von Malo Hill herab und beschwor eine große Flagge der Union.	"Als die Briten im Top Malo House auftauchten , kam Leutnant Fraser Haddows M & AWC-Patrouille von Malo Hill herab und schwang eine große Flagge der Union .
"	OK OK OK BAD OK OK OK OK OK OK OK OK BAD BAD BAD OK OK BAD BAD OK OK OK OK OK BAD OK OK OK OK OK OK OK	Als die Briten das Top Malo House auftauchten , kam Leutnant Fraser Haddow ' s M & AWC Patrouille von Malo Hill herab und beschwor eine große Flagge der Union . <EOS>	88.33333333333333	-0.3468740343580407	das, Haddow, ', s, AWC, Patrouille, beschwor
These included British, Macedonians, Portuguese, Greeks, Bosnians, Croatians, Serbians, Germans, Turks, and Chileans.	Dazu gehörten Briten, Mazedonier, Portugiesen, Griechen, Bosnier, Kroaten, Serben, Deutsche, Türken und Chilenen.	"Dazu gehörten Briten , Mazedonier , Portugiesen , Griechen , Bosnier , Kroaten , Serben , Deutsche , Türken und Chilenen .
"	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	Dazu gehörten Briten , Mazedonier , Portugiesen , Griechen , Bosnier , Kroaten , Serben , Deutsche , Türken und Chilenen . <EOS>	91.33333333333331	1.1838873312105835	
In 1927, Lieutenant Jaime Sabater, from San Juan, Puerto Rico, graduated from United States Naval Academy.	1927 absolvierte Lieutenant Jaime Sabater aus San Juan, Puerto Rico, die United States Naval Academy.	"1927 absolvierte Lieutenant Jaime Sabater aus San Juan , Puerto Rico , die United States Naval Academy .
"	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	1927 absolvierte Lieutenant Jaime Sabater aus San Juan , Puerto Rico , die United States Naval Academy . <EOS>	89.0	0.0461354491669166	
Mongrol tears Warmonger apart in a rage when makes the mistake of disparaging Lara.	Mongrol reißt Warmonger in Wut auseinander, wenn er den Fehler macht, Lara zu verunglimpfen.	"Mongrol reißt Warmonger in all seiner Wut auseinander , als er den Fehler macht , Lara zu verunglimpfen .
"	OK OK OK OK BAD OK OK BAD OK OK OK OK OK OK OK OK OK OK	Mongrol reißt Warmonger in Wut auseinander , wenn er den Fehler macht , Lara zu verunglimpfen . <EOS>	88.33333333333333	0.3313569029827238	Wut, wenn
Jon Lester relieved Arrieta and pitched 3.2 innings in relief, leaving in the eighth with a runner on first and two outs.	Jon Lester erleichtert Arrieta und schlug 3.2 Innings in Relief, so dass in der achten mit einem Läufer auf den ersten und zwei Outs.	"Jon Lester erleichterte Arrieta und warf 3,2 Innings zur Erleichterung , wobei er im achten mit einem Läufer auf dem ersten und zwei Outs ausschied .
"	OK OK BAD OK OK BAD BAD OK BAD BAD OK BAD BAD BAD BAD OK OK OK OK OK BAD OK OK OK OK BAD OK	Jon Lester erleichtert Arrieta und schlug 3.2 Innings in Relief , so dass in der achten mit einem Läufer auf den ersten und zwei Outs . <EOS>	91.0	0.2480983991515341	erleichtert, schlug, 3.2, in, Relief, so, dass, in, der, den, .
"He apologizes to Imriel and calls him ""my avenging angel."""	"Er entschuldigt sich bei Imriel und nennt ihn ""meinen rächenden Engel""."	"Er entschuldigt sich bei Imriel und nennt ihn "" meinen rächenden Engel "" .
"	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	"Er entschuldigt sich bei Imriel und nennt ihn "" meinen rächenden Engel "" . <EOS>"	89.66666666666667	0.4668319983758596	
Some jurisdictions outlaw practices which they deem as socially or religiously unacceptable, such as fornication, cohabitation or adultery.	Einige Jurisdiktionen verbieten Praktiken, die sie für sozial oder religiös inakzeptabel halten, wie Unzucht, Zusammenleben oder Ehebruch.	"In einigen Jurisdiktionen sind Praktiken verboten , die sie für sozial oder religiös inakzeptabel halten , wie Unzucht , Zusammenleben oder Ehebruch .
"	BAD OK BAD OK BAD OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	Einige Jurisdiktionen verbieten Praktiken , die sie für sozial oder religiös inakzeptabel halten , wie Unzucht , Zusammenleben oder Ehebruch . <EOS>	85.33333333333333	0.0759155029933875	Einige, verbieten, ,
Some of the dams formed large deltas, such as that of the Mayo River.	Einige der Staudämme bildeten große Deltas, wie die des Mayo River.	"Einige der Staudämme bildeten große Deltas , wie das des Mayo River .
"	OK OK OK OK OK OK OK OK BAD OK OK OK OK OK	Einige der Staudämme bildeten große Deltas , wie die des Mayo River . <EOS>	93.33333333333331	0.4157645683997648	die
He appeared in the vaudeville musical Battling Butler in 1927.	1927 trat er im vaudeville-Musical Battling Butler auf.	"1927 trat er im Varieté-Musical Battling Butler auf .
"	OK OK OK OK BAD OK OK OK OK OK	1927 trat er im vaudeville-Musical Battling Butler auf . <EOS>	88.33333333333333	0.3592085266015608	vaudeville-Musical
The acceleration of the electron results in the emission of Bremsstrahlung radiation.	Die Beschleunigung des Elektrons führt zur Emission von Bremsstrahlung.	"Die Beschleunigung des Elektrons führt zur Emission von Bremsstrahlung .
"	OK OK OK OK OK OK OK OK OK OK OK	Die Beschleunigung des Elektrons führt zur Emission von Bremsstrahlung . <EOS>	88.66666666666667	0.1583453875206784	
Stepan dies, leaving the Malachite Casket to his widow Nastyona.	Stepan stirbt und überlässt das malachitische Schrein seiner Witwe Nastyona.	"Stepan stirbt und überlässt den Malachit-Sarg seiner Witwe Nastyona .
"	OK OK OK OK BAD BAD BAD OK OK OK OK OK	Stepan stirbt und überlässt das malachitische Schrein seiner Witwe Nastyona . <EOS>	78.66666666666667	-0.1490068574594788	das, malachitische, Schrein
He also begins an affair with Veronica Harrington, who bails him out.	Er beginnt auch eine Affäre mit Veronica Harrington, die ihn rettet.	"Er beginnt auch eine Affäre mit Veronica Harrington , die ihn rettet .
"	OK OK OK OK OK OK OK OK OK OK OK OK OK OK	Er beginnt auch eine Affäre mit Veronica Harrington , die ihn rettet . <EOS>	83.5	-0.4015809836250653	
Hugh Bradner, 92, American scientist credited with inventing the wetsuit, complications of pneumonia.	Hugh Bradner, 92, US-Wissenschaftler gutgeschrieben mit der Erfindung des Wetsuit, Komplikationen der Lungenentzündung.	"Hugh Bradner , 92 , US-Wissenschaftler , bekannt für die Erfindung des Neoprenanzugs , Komplikationen bei Lungenentzündung .
"	OK OK OK OK OK OK BAD BAD BAD OK OK BAD OK OK BAD OK OK OK	Hugh Bradner , 92 , US-Wissenschaftler gutgeschrieben mit der Erfindung des Wetsuit , Komplikationen der Lungenentzündung . <EOS>	90.66666666666669	0.1952798886181945	gutgeschrieben, mit, der, Wetsuit, der
"He became a tyrant known for ""ingratitude and faithlessness""."	"Er wurde ein Tyrann, der für ""Undankbarkeit und Untreue"" bekannt war."	"Er wurde ein Tyrann , der für "" Undankbarkeit und Treulosigkeit "" bekannt war .
"	OK OK OK OK OK OK OK OK OK OK BAD OK OK OK OK OK	"Er wurde ein Tyrann , der für "" Undankbarkeit und Untreue "" bekannt war . <EOS>"	84.66666666666667	-0.0508446710412159	Untreue
After escaping, Dan, Amy, and Nellie head for Egypt, as hinted in the anagram.	Nach der Flucht, Dan, Amy, Nellie und Kopf nach Ägypten, wie im Anagramm angedeutet.	"Nach der Flucht begeben sich Dan , Amy , Nellie nach Ägypten , wie im Anagramm angedeutet .
"	OK OK OK BAD OK OK OK OK OK BAD BAD OK OK OK OK OK OK OK OK OK	Nach der Flucht , Dan , Amy , Nellie und Kopf nach Ägypten , wie im Anagramm angedeutet . <EOS>	90.66666666666669	0.2642487565474464	,, und, Kopf
"Like the orchestral suite, it consists of four movements, titled ""Ouverture"", ""Menuet"", ""Gavotte"" and ""Pastorale""."	"Wie die Orchestersuite besteht sie aus vier Sätzen mit den Titeln ""Ouverture"", ""Menuet"", ""Gavotte"" und ""Pastorale""."	"Wie die Orchestersuite besteht sie aus vier Sätzen mit den Titeln „ Ouverture “ , „ Menuet “ , „ Gavotte “ und „ Pastorale “ .
"	OK OK OK OK OK OK OK OK OK OK OK BAD OK BAD OK BAD OK BAD OK BAD OK BAD OK BAD OK BAD OK OK	"Wie die Orchestersuite besteht sie aus vier Sätzen mit den Titeln "" Ouverture "" , "" Menuet "" , "" Gavotte "" und "" Pastorale "" . <EOS>"	96.66666666666669	0.6046132854439512	""", "", "", "", "", "", "", """
In the upper part of the chromosphere helium becomes partially ionized.	Im oberen Teil der Chromosphäre wird Helium teilweise ionisiert.	"Im oberen Teil der Chromosphäre wird Helium teilweise ionisiert .
"	OK OK OK OK OK OK OK OK OK OK OK	Im oberen Teil der Chromosphäre wird Helium teilweise ionisiert . <EOS>	86.66666666666667	0.5079441497299428	
National wildlife refuges National Elk Refuge Seedskadee National Wildlife Refuge	National Wildlife Refuges National Elk Refuge Seedskadee National Wildlife Refuge	"Nationales Wildreservat Nationales Elch Schutzgebiet Seedskadee Nationales Wildreservat
"	BAD BAD BAD BAD BAD BAD OK BAD BAD BAD OK	National Wildlife Refuges National Elk Refuge Seedskadee National Wildlife Refuge <EOS>	85.66666666666667	0.1078218686266209	National, Wildlife, Refuges, National, Elk, Refuge, National, Wildlife, Refuge
Halloween and slasher films, generally, represent the underside of suburbia.	Halloween und Slasher Filme, im Allgemeinen, stellen die Unterseite der Vorstadt.	"Halloween und Slasher-Filme im Allgemeinen stellen die Kehrseite der Vorstadt dar .
"	OK OK BAD BAD BAD OK OK BAD OK OK BAD OK OK BAD OK	Halloween und Slasher Filme , im Allgemeinen , stellen die Unterseite der Vorstadt . <EOS>	69.16666666666667	-0.3112920259216954	Slasher, Filme, ,, ,, Unterseite, .
Luiz Carlos Tourinho, 43, Brazilian actor, cerebral aneurysm.	Luiz Carlos Tourinho, 43, brasilianischer Schauspieler, cerebral aneurysm.	"Luiz Carlos Tourinho , 43 , brasilianischer Schauspieler , zerebrales Aneurysma .
"	OK OK OK OK OK OK OK OK OK BAD BAD OK OK	Luiz Carlos Tourinho , 43 , brasilianischer Schauspieler , cerebral aneurysm . <EOS>	81.66666666666667	-0.3441646136895261	cerebral, aneurysm
Bruce, like a lot of his comrades, participated in goon baiting.	Bruce, wie viele seiner Kameraden, nahm am Ziegenbaiten teil.	"Bruce machte , wie viele seiner Kameraden , beim Wacheärgern mit .
"	OK BAD OK OK OK OK OK BAD BAD BAD BAD OK OK	Bruce , wie viele seiner Kameraden , nahm am Ziegenbaiten teil . <EOS>	72.66666666666667	-0.9333715853202388	,, nahm, am, Ziegenbaiten, teil
The phantom Group mainly painted cloaked figures combined with vegetal or palmette ornamentation.	Die Phantomgruppe malte hauptsächlich verhüllte Figuren in Kombination mit vegetaler oder palmetter Ornamentik.	"Die Phantomgruppe malte hauptsächlich verborgene Figuren in Kombination mit pflanzlichen oder Palmettenornamenten .
"	OK OK OK OK BAD OK OK OK OK BAD OK BAD BAD OK OK	Die Phantomgruppe malte hauptsächlich verhüllte Figuren in Kombination mit vegetaler oder palmetter Ornamentik . <EOS>	90.66666666666669	0.1664009387281356	verhüllte, vegetaler, palmetter, Ornamentik
Keladi Chennamma fought against Bijapur Sultanate and defying Mughal emperor Aurangzeb.	Keladi Chennamma kämpfte gegen Bijapur Sultanat und trotzt Moghul Kaiser Aurangzeb.	"Keladi Chennamma kämpfte gegen Bijapur Sultanat und trotzte Moghul-Kaiser Aurangzeb .
"	OK OK OK OK OK OK OK BAD BAD BAD OK OK OK	Keladi Chennamma kämpfte gegen Bijapur Sultanat und trotzt Moghul Kaiser Aurangzeb . <EOS>	73.33333333333333	-0.1858036243771602	trotzt, Moghul, Kaiser
Conversely, a low diffusivity leads to slower cooling and a larger HAZ.	Umgekehrt führt eine geringe Diffusivität zu einer langsameren Kühlung und einer größeren HAZ.	"Umgekehrt führt eine geringe Diffusionsfähigkeit zu einer langsameren Abkühlung und einer größeren WEZ .
"	OK OK OK OK BAD OK OK OK BAD OK OK OK BAD OK OK	Umgekehrt führt eine geringe Diffusivität zu einer langsameren Kühlung und einer größeren HAZ . <EOS>	99.0	0.7804728982448301	Diffusivität, Kühlung, HAZ
The superstructure was armored to protect the bases of the turrets, the funnels and the ventilator ducts in what he termed a breastwork.	Der Überbau wurde gepanzert, um die Fundamente der Türme, der Trichter und der Ventilatorkanäle zu schützen, was er als Brustwerk bezeichnete.	"Der Überbau wurde gepanzert , um die Fundamente der Türme , der Trichter und der Ventilatorkanäle in dem Bereich zu schützen , den er als Brustwehr bezeichnete .
"	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD OK OK BAD OK OK BAD OK OK OK	Der Überbau wurde gepanzert , um die Fundamente der Türme , der Trichter und der Ventilatorkanäle zu schützen , was er als Brustwerk bezeichnete . <EOS>	88.0	0.0599747224760967	zu, was, Brustwerk
Luftflotte 2 carefully timed fighter and bomber sweeps throughout 25 July to exhaust the RAF standing patrols.	Luftflotte 2 sorgfältig getimt Kämpfer und Bomber fegt den ganzen 25. Juli über die RAF stehende Patrouillen zu erschöpfen.	"Luftflotte 2 stimmte Jäger- und Bomberangriffe den gesamten 25. Juli über zeitlich vorsichtig ab , um die RAF-Patrouillen zu ermüden .
"	OK OK BAD BAD BAD OK BAD BAD OK BAD OK OK OK BAD BAD BAD BAD OK BAD OK OK	Luftflotte 2 sorgfältig getimt Kämpfer und Bomber fegt den ganzen 25. Juli über die RAF stehende Patrouillen zu erschöpfen . <EOS>	94.0	0.7861806453007049	sorgfältig, getimt, Kämpfer, Bomber, fegt, ganzen, die, RAF, stehende, Patrouillen, erschöpfen
Police responded with lathi charges and firing on student processions.	Die Polizei reagierte mit lathi Anklagen und feuerte auf Studentenprozessionen.	"Die Polizei reagierte mit Lathi-Strafen und Beschuss von Studentenprozessionen .
"	OK OK OK OK BAD BAD OK BAD BAD OK OK OK	Die Polizei reagierte mit lathi Anklagen und feuerte auf Studentenprozessionen . <EOS>	98.66666666666669	0.8089188412825837	lathi, Anklagen, feuerte, auf
Rainfall in Puerto Rico peaked at 17.6 in in Río Blanco.	Die Niederschläge in Puerto Rico erreichten ihren Höhepunkt bei 17.6 in Río Blanco.	"Der Niederschlag in Puerto Rico erreichte einen Höchststand von 17,6 in Río Blanco .
"	BAD BAD OK OK OK BAD BAD BAD BAD BAD OK OK OK OK OK	Die Niederschläge in Puerto Rico erreichten ihren Höhepunkt bei 17.6 in Río Blanco . <EOS>	95.33333333333331	0.6376945330884939	Die, Niederschläge, erreichten, ihren, Höhepunkt, bei, 17.6
White sometimes plays 3.Nc3, which usually transposes to the Open Sicilian after 3...Nf6 4.d4.	Weiß spielt manchmal 3.Nc3, die in der Regel auf die Open Sicilian nach 3 transponiert... Nf6 4.d4.	"Weiß spielt manchmal 3.Nc3 , das gewöhnlich nach 3. Nf6 4.d4 zum Open Sicilian umsetzt
"	OK OK OK OK OK BAD BAD BAD BAD BAD BAD OK OK BAD BAD BAD BAD BAD BAD BAD OK	Weiß spielt manchmal 3.Nc3 , die in der Regel auf die Open Sicilian nach 3 transponiert ... Nf6 4.d4 . <EOS>	88.66666666666667	0.2954795658234285	die, in, der, Regel, auf, die, nach, 3, transponiert, ..., Nf6, 4.d4, .
Vancouver dueled the Minnesota Wild in the standings before pulling away in April and winning the division.	Vancouver duellierte die Minnesota Wild in der Gesamtwertung vor dem Abziehen im April und gewann die Division.	"Vancouver duellierte die Minnesota Wild in der Gesamtwertung vor dem Abzug im April und gewann die Division .
"	OK OK OK OK OK OK OK OK OK OK BAD OK OK OK OK OK OK OK OK	Vancouver duellierte die Minnesota Wild in der Gesamtwertung vor dem Abziehen im April und gewann die Division . <EOS>	88.0	0.1458397500443142	Abziehen
Roman infantry versus mobile and guerilla warfare in Hispania	Römische Infanterie gegen mobile und Guerilla-Kriege in Hispania	"Römische Infanterie gegen mobile und Guerilla-Kriege in Hispania
"	OK OK OK OK OK OK OK OK OK	Römische Infanterie gegen mobile und Guerilla-Kriege in Hispania <EOS>	91.0	0.3819791772471135	
On Day 56, Kyra nominated Adam and Dane for eviction.	Am Tag 56 ernannte Kyra Adam und Dänen zur Räumung.	"Am 65. Tag nominierte Kyra Adam und Dane für den Auszug .
"	OK BAD BAD BAD OK OK OK BAD BAD BAD OK OK	Am Tag 56 ernannte Kyra Adam und Dänen zur Räumung . <EOS>	85.66666666666667	0.4609960827920989	Tag, 56, ernannte, Dänen, zur, Räumung
The Antelope Island bison herd fluctuates between 550 and 700, and is one of the largest publicly owned bison herds in the nation.	Die Antelope Island Bisonherde schwankt zwischen 550 und 700 und ist eine der größten öffentlichen Bisonherden in der Nation.	"Die Bisonherde auf Antelope Island schwankt zwischen 550 und 700 Tieren und ist eine der größten Bisonherden im öffentlichen Besitz in der Nation .
"	OK BAD OK BAD OK OK OK OK OK BAD OK OK OK OK BAD BAD OK OK OK OK OK	Die Antelope Island Bisonherde schwankt zwischen 550 und 700 und ist eine der größten öffentlichen Bisonherden in der Nation . <EOS>	94.33333333333331	0.4792390014884753	Antelope, Bisonherde, und, öffentlichen, Bisonherden
Sultan Ibrahim Adil shah heard of this and rejoiced.	Sultan Ibrahim Adil shah hörte davon und freute sich.	"Sultan Ibrahim Adil shah hörte davon und freute sich .
"	OK OK OK OK OK OK OK OK OK OK OK	Sultan Ibrahim Adil shah hörte davon und freute sich . <EOS>	99.16666666666669	0.7093414753026729	
He returned to Philadelphia in March 1775, and abandoned his accommodationist stance.	Im März 1775 kehrte er nach Philadelphia zurück und gab seine zuvorkommende Haltung auf.	"Er kehrte im März 1775 nach Philadelphia zurück und gab seine Haltung als Akkommodator auf .
"	BAD OK OK BAD BAD OK OK OK OK OK OK BAD BAD OK OK OK	Im März 1775 kehrte er nach Philadelphia zurück und gab seine zuvorkommende Haltung auf . <EOS>	90.0	-0.1248863586138507	Im, kehrte, er, zuvorkommende, Haltung
On March 5, 2012, the Bob Barker tracked down the Nisshin Maru.	Am 5. März 2012 verfolgte der Bob Barker den Nisshin Maru.	"Am 5. März 2012 verfolgte die Bob Barker die Nisshin Maru .
"	OK OK OK OK OK BAD OK OK BAD OK OK OK OK	Am 5. März 2012 verfolgte der Bob Barker den Nisshin Maru . <EOS>	90.66666666666669	0.3099812664692913	der, den
Ammunition allotments provided 100 carbine rounds per trooper, carried on a cartridge belt and in saddlebags on their mounts.	Munition-Zuteilung lieferte 100 Karabiner-Runden pro Trooper, getragen auf einem Patronengurt und in Satteltaschen auf ihren Halterungen.	"Munition-Zuteilung bot 100 Karabiner-Runden pro Soldat , die auf einem Patronengürtel und in Satteltaschen auf ihren Reittieren getragen wurden .
"	OK BAD OK OK OK BAD OK BAD OK OK BAD OK OK OK OK OK BAD OK OK	Munition-Zuteilung lieferte 100 Karabiner-Runden pro Trooper , getragen auf einem Patronengurt und in Satteltaschen auf ihren Halterungen . <EOS>	89.33333333333333	0.0529747144140882	lieferte, Trooper, getragen, Patronengurt, Halterungen
Once in the more neutral duodenum, pancreatic enzymes break down the protective glycoprotein.	Einmal im neutraleren Zwölffingerdarm brechen Pankreasenzyme das schützende Glykoprotein ab.	"Sobald sie sich im neutraleren Zwölffingerdarm befinden , bauen Pankreasenzyme das schützende Glykoprotein ab .
"	BAD OK OK OK BAD OK OK OK OK OK OK OK	Einmal im neutraleren Zwölffingerdarm brechen Pankreasenzyme das schützende Glykoprotein ab . <EOS>	88.5	0.5361436519292256	Einmal, brechen
For no cause or infirmity should you consult magicians, diviners, sorcerers or incantators.	Ohne Ursache oder Krankheit solltet ihr Zauberer, Wahrsager, Zauberer oder Beschwörer konsultieren.	"Ohne Grund oder Gebrechen solltet ihr Magier , Wahrsager , Hexenmeister oder Beschwörer konsultieren .
"	OK BAD OK BAD OK OK BAD OK OK OK BAD OK OK OK OK OK	Ohne Ursache oder Krankheit solltet ihr Zauberer , Wahrsager , Zauberer oder Beschwörer konsultieren . <EOS>	60.5	-0.7255437057499371	Ursache, Krankheit, Zauberer, Zauberer
On command, the troopers opened steady and withering fire on the ravine which sent an estimated 3000 bullets among the warriors.	Auf Befehl eröffneten die Truppen ein stetiges und verdorrendes Feuer auf der Schlucht, das schätzungsweise 3000 Kugeln unter die Krieger schickte.	"Auf Befehl eröffneten die Truppen ein stetiges und verdorrendes Feuer auf der Schlucht , das schätzungsweise 3000 Kugeln unter die Krieger schickte .
"	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	Auf Befehl eröffneten die Truppen ein stetiges und verdorrendes Feuer auf der Schlucht , das schätzungsweise 3000 Kugeln unter die Krieger schickte . <EOS>	91.33333333333331	0.3239065323279576	
Aristocrat Christoph von Anstetten buys most of the horses, one of them Tanja's favorite.	Der Aristokrat Christoph von Anstetten kauft die meisten Pferde, darunter Tanja 's Favorit.	"Der Aristokrat Christoph von Anstetten kauft die meisten Pferde , darunter Tanjas Favorit .
"	OK OK OK OK OK OK OK OK OK OK OK BAD BAD BAD OK OK OK	Der Aristokrat Christoph von Anstetten kauft die meisten Pferde , darunter Tanja ' s Favorit . <EOS>	86.33333333333333	0.2193963032857038	Tanja, ', s
Those huge corridors and ballrooms couldn't fit inside.	Diese riesigen Flure und Ballsäle konnten nicht innen passen.	"Diese riesigen Flure und Ballsäle konnten nicht rein passen .
"	OK OK OK OK OK OK OK BAD OK OK OK	Diese riesigen Flure und Ballsäle konnten nicht innen passen . <EOS>	83.66666666666667	-0.1829743856567457	innen
Baldwin accused Daimbert of treachery and convinced Maurice to suspend him on 15April.	Baldwin beschuldigte Daimbert des Verrats und überzeugte Maurice, ihn am 15. April auszusetzen.	"Baldwin beschuldigte Daimbert des Verrats und überzeugte Maurice , ihn am 15. April zu suspendieren .
"	OK OK OK OK OK OK OK OK OK OK OK OK OK BAD OK OK	Baldwin beschuldigte Daimbert des Verrats und überzeugte Maurice , ihn am 15. April auszusetzen . <EOS>	86.66666666666667	0.3003789864006411	auszusetzen
Rebellions occurred even by Dominican freedmen, while Dominicans and Haitians worked together to oust Boyer from power.	Rebellionen ereigneten sich sogar bei Dominikanern, während Dominikaner und Haitianer zusammenarbeiteten, um Boyer von der Macht zu verdrängen.	"Selbst von Seiten dominikanischer Freigelassener kam es zu Aufständen , während Dominikaner und Haitianer gemeinsam versuchten , Boyer zu entmachten .
"	BAD BAD BAD BAD BAD BAD OK OK OK OK OK BAD BAD BAD OK BAD BAD BAD OK BAD OK OK	Rebellionen ereigneten sich sogar bei Dominikanern , während Dominikaner und Haitianer zusammenarbeiteten , um Boyer von der Macht zu verdrängen . <EOS>	89.66666666666667	0.3707602850589764	Rebellionen, ereigneten, sich, sogar, bei, Dominikanern, zusammenarbeiteten, ,, um, von, der, Macht, verdrängen
In her passion, she stabs Lilla and throws her off a cliff.	In ihrer Leidenschaft stach sie Lilla und warf sie von einer Klippe.	"In ihrer Leidenschaft ersticht sie Lilla und wirft sie von einer Klippe .
"	OK OK OK BAD OK OK OK BAD OK OK OK OK OK OK	In ihrer Leidenschaft stach sie Lilla und warf sie von einer Klippe . <EOS>	78.33333333333333	-0.3578152265263304	stach, warf
It starred John Arcilla and Audie Gemora alternating as Crisóstomo Ibarra, Monique Wilson as María Clara, and Regine Velasquez as Sisa.	Es spielte John Arcilla und Audie Gemora abwechselnd als Crisóstomo Ibarra, Monique Wilson als María Clara und Regine Velasquez als Sisa.	"Darin waren John Arcilla und Audie Gemora abwechselnd als Crisóstomo Ibarra , Monique Wilson als María Clara und Regine Velasquez als Sisa zu sehen .
"	BAD BAD OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD OK	Es spielte John Arcilla und Audie Gemora abwechselnd als Crisóstomo Ibarra , Monique Wilson als María Clara und Regine Velasquez als Sisa . <EOS>	67.0	-1.496702565893712	Es, spielte, .
